node_a_id,node_b_id,weight
5071,10938,778
5631,11784,652
10016,11945,3179
5885,9535,2290
5666,5773,1850
2531,9742,3265
9623,10986,2661
3557,7461,1262
3395,7186,2122
2847,7070,3138
7409,7621,849
9584,9708,2041
5046,11930,247
4136,7064,2445
2997,10081,2661
3968,9506,1225
6691,10284,1665
5176,9024,1152
2796,9294,1718
5004,9114,1478
4065,9687,2498
4182,8088,3072
5315,5865,945
3269,5353,2938
7362,12078,3034
6603,10658,698
3408,10777,985
3330,6506,1616
5995,8032,2111
9710,10084,2927
2847,8003,1034
10551,11596,3221
6072,11767,2402
5103,7197,3134
3710,5263,1523
3251,8964,1924
4288,11206,1622
7573,10744,3317
7072,9561,2895
9343,9816,1414
4851,8224,1188
11717,11952,2027
2326,11279,1717
12090,12137,1674
10630,11229,1398
8988,10423,1254
5763,9391,2873
4921,9671,3404
5911,10145,2565
4792,11645,2281
4541,7064,212
8593,10756,870
7821,8513,1202
4099,8662,588
6343,7239,1139
8496,11197,3771
4654,6678,850
2720,8285,1444
2266,11394,1778
10286,11582,3645
3939,12120,791
4871,9532,1779
5822,6222,3421
2271,8478,485
6923,11156,1607
10425,11744,1789
2749,2874,1625
3104,6482,2606
5155,10760,1880
9903,11683,705
5019,5153,1025
6119,10080,2736
4526,9573,2817
3101,8414,2986
8186,12172,3359
5568,11591,58
4987,7594,835
3993,10055,2064
4841,6585,1220
6920,7052,1606
9449,10098,2298
4828,8534,1983
3628,7162,1072
4356,12036,938
8832,11092,730
3735,5301,2545
8887,11699,1494
10141,12049,1770
4121,8052,3086
4235,4562,275
3188,4722,1765
2951,5972,2525
11300,11468,2071
9706,11919,584
4582,6650,661
7360,9119,1526
6016,6670,1071
7365,11975,576
7138,8890,2426
8555,10169,3111
5836,11371,3499
2554,11253,2356
5927,7974,1417
8107,9203,2065
3322,7044,1303
3517,11182,3517
11230,11928,1514
3374,7265,1856
5210,7938,1139
7335,11327,584
9901,10850,1414
7967,8607,1868
6068,11097,2043
4696,7130,3209
2451,3263,2760
9457,10036,1603
4936,10713,2031
3429,4830,734
4491,5802,2093
7736,7766,521
5544,8432,2131
7804,11193,3808
6798,9506,1711
5864,9073,2298
7086,8587,2637
4826,10420,997
5935,7010,3900
4542,6368,2432
5690,6042,2460
4161,5450,2741
4885,10996,2056
4522,5174,1097
3985,10958,3008
3245,7134,1353
2352,2383,927
7757,11085,743
7667,10383,1854
7058,11895,1630
4573,7579,2908
10080,11804,181
4276,7602,1854
4892,9200,1852
4062,8219,1872
7783,10930,2082
9629,10165,2314
8558,9625,1020
3683,4333,1964
2652,6374,1464
5102,6559,2726
2852,8166,2664
5168,9818,2048
8220,10191,2286
4312,8247,2605
6105,10355,2420
2376,6055,1667
4895,7743,362
5941,11751,1888
4519,6508,2915
4434,10104,2163
7461,12188,2050
8336,10986,3101
9498,10252,1907
7274,11811,2156
8246,11208,3716
2268,10630,3186
8200,8452,788
7836,11333,1546
2820,3675,1685
5810,10704,2032
7860,12199,3104
11521,11592,2348
4001,5264,2663
8603,9789,3691
8520,8672,1045
3086,7074,1139
7803,9214,305
6081,9018,2199
2481,2740,1049
7557,7624,2003
4314,10819,2706
5351,9476,2819
7453,11879,2435
6127,7172,1766
6925,8489,1399
3527,7848,3076
3980,9465,1446
5094,11162,3169
2326,6947,2732
5279,8002,2449
3796,9677,392
5695,8197,1936
4962,9790,1176
7893,8631,569
8276,12123,2207
7004,11797,2112
9225,11395,1276
2945,10408,1326
8124,10261,2060
5169,11136,1357
5419,7576,1090
3174,9531,2624
4947,5578,3079
4103,5150,564
10545,11255,1532
5489,7908,898
2316,7293,2666
6939,9243,3284
4463,5544,1112
2654,2949,2457
9718,12016,2476
5649,5855,1998
5876,9852,452
9328,11082,2411
3225,7995,1293
2348,3939,1164
8570,12184,2760
2484,3791,1720
3195,5949,1327
4021,12077,1135
5178,5797,2365
2306,5571,993
7824,8375,2861
4555,7971,1033
4178,6812,3146
5650,6797,2311
6852,10069,878
6752,10137,1437
4019,9977,1917
3294,7994,946
3486,6087,867
6371,8693,1398
3388,7730,1056
3127,4364,2332
5809,8368,1640
6075,6110,2890
5752,11290,2586
3536,5410,1482
4256,11757,1303
3186,5035,1032
8885,10046,2305
4538,7054,1839
4012,5261,1884
5848,10518,1594
3874,6203,2686
6550,8937,1510
3903,10150,723
3169,5592,1264
2513,4842,196
10970,12164,2031
3133,6257,292
7878,8851,1683
7310,9828,2455
2718,10346,2926
10605,11185,1019
7404,10997,1656
2332,5730,1600
11493,11890,1768
3154,4541,1062
4631,7162,1455
8997,9371,3404
9955,10851,1798
3157,11133,3167
2692,6487,1968
2821,12079,2470
6380,7820,3063
3377,7231,1288
6665,11592,805
8281,10666,2377
7376,10563,1497
6327,10853,1488
3037,7746,1560
3167,4899,4293
4353,10102,2113
8573,11012,1672
10506,10611,1440
2246,3894,1221
2593,5062,1946
3161,10761,515
5897,6797,2512
6205,7624,706
3243,11964,2263
2924,5776,2164
2938,3886,1237
4457,11147,3153
6101,11172,1274
3005,7707,2175
9830,10807,1559
9098,9720,1896
10680,11407,1814
6120,8691,2109
6522,9199,1093
8082,11922,1608
4273,8312,1970
4976,9315,1140
2532,8786,2773
9753,10528,338
11810,12118,2135
8263,8710,2894
3351,11732,107
4399,10670,1688
8594,11502,1856
6504,6847,2000
6501,10182,937
6168,9372,2605
3201,7890,2305
2752,4864,1939
6011,7296,2860
2714,5652,2333
3297,11330,2341
6199,11590,2582
4255,10005,883
5013,10517,1794
7689,11058,927
8396,11290,298
3056,7347,1814
5200,10810,343
5329,10972,3752
5937,8855,1096
11320,11830,1393
2295,10849,2692
3647,12102,1917
9502,11644,1565
7867,9561,1508
7911,10887,1541
5083,10916,2106
5812,10690,3967
8656,9757,996
9600,10590,1170
6329,11615,2261
8876,12088,1266
3987,11718,647
8599,9524,1286
8410,11087,174
5899,10524,3067
5210,6726,2820
4679,5105,857
3306,11706,1878
10865,11994,167
4687,10897,2195
9679,11418,1216
9378,11248,1288
4991,7607,2263
3163,4055,2300
5046,5227,2655
6696,11554,1817
5737,7322,2561
4865,6364,2469
8697,10257,1055
7198,8710,2186
2556,10405,218
8658,10652,2229
4779,9460,1833
5253,10470,1338
10990,12141,1823
2818,4696,1321
3210,11132,1211
3025,8219,3372
4228,6550,547
5720,7449,3070
4514,10574,2159
2772,6940,2047
2716,11467,2690
7613,8413,2509
5210,11571,288
2952,8295,73
10865,11527,1204
6908,7502,1646
5218,5923,2201
10004,11745,1933
3233,3444,778
4607,9907,1198
8678,11076,1896
2680,4351,1585
5694,10294,460
3568,4878,2184
6834,9899,2074
8470,10076,813
3538,8118,3312
3515,4229,3137
7500,8238,3776
7013,9997,1918
8229,11499,757
3882,5233,903
2570,8274,1361
7572,8254,346
2271,3497,2016
8406,10012,638
5550,11128,2630
6722,11501,1795
6193,8977,1988
8064,8616,2486
9446,9790,3120
3316,10522,1406
4978,9648,1846
6324,11400,1593
2632,5158,1598
3608,6836,494
2802,4337,2232
6701,11410,2311
7508,9458,2596
6252,11624,3330
8221,11736,1354
2499,8296,727
4960,7755,1290
6780,11125,3388
4868,5420,410
5009,5012,612
2394,6096,2489
3327,9689,989
3294,10195,3441
9392,10214,2064
8212,11102,832
9294,10601,1296
7276,11027,1898
2786,3816,2058
10913,11250,1085
2284,7582,1538
5064,11349,4365
4093,9409,2930
4213,8800,1564
5558,5764,1817
3302,8355,2735
10178,11969,1418
3248,8129,771
5672,11465,1089
3604,11405,797
3455,3815,1395
2879,7844,2506
7340,10964,1960
3097,11330,1137
3162,10560,2157
6997,7644,2198
5154,8040,3703
3180,7046,1212
9712,11131,877
6133,8660,1401
5929,6161,3672
11301,11736,433
3992,5709,2630
8217,8292,598
3633,7125,3314
9882,11165,1938
8432,9956,2409
6262,9284,2459
5441,6033,2053
7766,9752,2601
6399,11720,3092
7479,10773,236
8225,9352,2221
11237,11399,1717
3966,6672,877
3901,8672,2756
2933,7300,1721
3080,6330,1157
7277,11112,2594
3247,10342,2731
5079,11290,3267
6328,9195,2675
5382,8040,1115
5404,10750,1246
8038,11277,1116
11886,12093,993
6688,11561,2085
8962,9482,2378
4784,6942,2524
4439,8434,407
5167,8140,1729
5372,7463,966
2276,7549,996
3396,12117,608
7292,12150,1109
6172,7777,2725
3658,6238,2117
3686,11789,281
3505,4436,2814
7134,10713,2207
7950,12174,1050
4390,8044,2748
3307,6217,1824
7118,8402,1560
2521,7823,1860
2639,5342,2737
5044,11335,4201
2323,7444,2230
7537,10747,1801
11793,12222,1777
5097,11094,2707
2639,6867,2563
2530,11971,2730
5531,8963,2793
4743,11126,1990
2382,6168,3318
4030,6516,2552
4477,10679,379
6745,12192,1734
3249,8729,3420
4183,5802,393
3193,5980,2243
9380,11315,1969
4125,8292,1242
3758,11214,1600
10097,11032,3841
7547,9062,3073
5357,7173,2799
11601,11820,2413
5226,5750,2316
6460,10401,905
4217,7419,2366
8232,11631,2738
7347,10774,2482
3904,6788,2872
5441,9163,3099
4404,9402,1278
10322,10843,2626
10359,11641,1409
10517,10963,1797
3470,9778,1926
5821,7348,2359
3394,6802,1226
8243,10311,464
2318,3986,1830
3015,10235,1578
6578,9390,1142
3488,8414,3421
5610,12077,1730
4753,9808,1142
5945,9417,2014
3474,9863,2388
11431,11740,1725
5765,10762,2134
8115,11305,2459
6741,9629,1645
3950,5884,2473
6470,7488,2293
2783,5277,428
10466,11906,870
5318,9206,979
5193,9786,1550
6524,9847,2242
3187,9684,1873
6048,10121,625
2732,11483,2096
11365,11713,1571
5323,5624,1206
9869,10076,607
2362,4519,1308
4133,9612,2167
7953,11366,3423
6229,10493,1552
3825,8705,3216
8815,9466,1286
8555,8915,3140
3671,8759,1724
2370,11943,1929
7566,8439,1537
9434,12011,2168
5025,6944,2424
6868,7663,1067
2729,9462,2173
8774,11246,1830
3518,6737,1929
7975,8040,4553
7402,9764,277
7475,8075,683
3879,11368,1923
4904,12067,1110
3659,4500,1726
5253,7143,2598
6232,7039,1205
8504,12184,1554
2630,5506,603
8339,12074,1658
3821,7621,3018
4580,5541,3337
4983,5389,1833
4788,6266,2723
3985,10995,3194
5524,8495,1920
5150,8261,1807
2894,11343,1857
3732,9362,3196
3158,7974,2814
7004,11142,1260
5273,10219,81
10402,11001,1114
6664,7487,3827
6243,6360,3135
3418,8443,1568
5700,10498,1662
8821,11441,1842
10604,11206,1245
9019,11202,2637
3243,7042,2742
5207,6455,793
4923,6183,2186
3830,8833,2734
2348,12196,349
7960,11653,2174
4642,6951,2938
10538,12153,878
4747,10449,952
6097,11813,174
2961,6388,1601
5392,5662,975
7760,9141,1345
6204,7444,1966
8967,11427,1131
3797,8930,1317
8618,11626,1675
2601,10317,680
4608,7917,2093
3338,8693,361
6878,7702,2397
3681,4949,1141
6628,9025,2745
4881,8783,974
3249,6088,2352
2929,10210,1886
3092,5139,3722
3643,9004,1325
2484,11613,3563
10269,10665,3275
11037,11710,2220
6305,6496,2744
5395,8997,1997
6624,12018,1556
3940,7419,5010
5375,9156,1205
6005,12074,1949
4804,9937,3544
4135,7646,1311
3311,6576,444
9108,11018,1521
6938,8936,2719
7721,11025,1605
2958,11892,1439
5325,8303,1078
5609,6623,610
7414,9472,3137
5583,8882,1790
6192,10666,1382
4537,7211,2107
8440,10681,1931
4107,9687,3715
4396,6314,2523
9216,10572,2480
2806,8835,2137
5628,10995,2984
4099,10982,2172
2727,9523,1143
4920,9710,2529
3505,3633,3261
3646,11931,2037
7972,10311,2466
2748,6559,1864
2848,6604,224
4153,4624,3730
3535,9381,2199
3915,6652,2340
2637,3804,2679
2902,7032,1736
2874,6803,572
3177,12156,1822
2904,8332,2551
6668,12086,2624
8251,8661,2012
6669,11269,2070
3603,10672,1444
8689,9899,1401
6388,7264,2909
5358,7468,1316
5418,11092,3691
5160,11618,2229
6201,11258,2920
3367,8389,1433
3056,7663,1472
5647,10283,1415
7700,9739,1888
9330,11581,873
4557,4885,1846
10285,11147,2577
8180,8213,237
6510,9838,1454
5725,10105,2651
4690,7190,1810
2689,10024,2341
2731,9306,2640
10883,11079,202
9129,9528,3052
9478,12095,268
7817,10594,1596
7638,8285,3235
5776,9847,3276
2822,9407,1011
5258,8668,1687
7481,7947,580
4880,10837,886
3597,5110,2553
4120,9713,821
6442,8405,2164
5505,10925,1755
4536,11638,2978
4468,4931,1946
5307,11115,2929
3067,9467,2422
8154,9789,1791
10202,11417,3462
9842,10095,3194
7212,8216,2520
3907,9556,2890
7565,11319,3180
3522,4801,2839
3194,3827,1727
2613,5168,277
4689,8621,571
4727,9426,2030
5522,11174,1787
8143,11822,1898
2386,5726,2278
8808,11171,3038
2384,4795,988
6672,8200,2559
2415,11535,907
4143,5109,1465
7878,11651,396
3948,10659,99
3492,6907,1825
6280,11871,2838
9103,9178,2061
6719,10373,332
10558,11842,1146
4253,6299,3004
4303,5678,1632
2239,5894,810
6874,8167,2072
2296,8794,1029
6118,9396,1436
4787,6795,630
3449,6593,1424
3945,7976,1032
6632,8024,1370
6212,6608,1472
2888,3384,2079
3286,6718,947
7435,8232,1515
3075,10118,2919
9383,9529,1079
5147,6003,632
10176,10510,1256
3849,5585,2789
5933,6272,2632
7548,10467,2487
2696,10323,2343
5085,7337,2579
4243,11933,2728
2442,8978,1296
8806,11011,2024
8040,10291,1688
6797,7304,3831
9070,11870,503
2336,10375,2377
3945,7930,1846
6129,11037,1981
4692,11519,2798
5214,5764,2134
6689,9256,2681
4402,11468,2787
3246,9209,387
3754,4144,2479
2361,4384,3502
6095,11027,3255
5238,7411,862
7451,10988,986
3766,9071,561
5331,6425,1703
5469,9198,2712
3242,5673,444
11048,11907,1049
5878,9210,1253
6061,10974,1236
3391,8770,1724
6369,11369,1950
5238,7417,2025
8038,11377,3079
5846,11821,497
2325,4320,2223
7231,9543,2907
6141,9078,2760
3400,7645,1812
3470,5216,2751
4854,4904,640
5395,5435,2901
8108,9751,1736
2491,5417,807
2438,9181,521
9017,9461,942
4717,10426,2955
5776,8548,184
3278,11207,867
3071,10844,2699
3780,7614,1754
11231,11702,1539
4321,4768,2719
2629,8692,1514
8110,11292,2970
6872,9580,3938
5313,10003,1759
2576,10601,2385
4418,10157,1826
9153,11633,2867
3290,5772,1940
9879,10923,1537
10563,12180,1249
2863,4651,2473
7787,11094,2618
3862,9629,2038
9920,10500,3093
2793,8737,1694
4951,6901,1621
2503,5176,521
7263,9360,1113
3649,6624,1198
4323,12075,906
2795,3341,2066
4082,8199,1198
3423,5153,522
9059,11952,1696
4468,11640,2607
2799,10918,2659
7112,12086,2384
7655,10901,1927
8249,8907,360
5987,7720,2797
10123,12227,1631
5726,8600,868
9088,11826,1067
11124,11895,2130
4066,11026,2995
8546,9131,1104
6606,9690,2354
9559,10404,3039
2540,5919,1590
9730,10485,2742
2891,5325,900
2763,3154,534
4054,11015,1606
4302,8006,2703
4728,8025,693
6354,10184,918
8655,8696,1730
9604,9954,665
2830,4722,2196
10357,12080,1044
5650,11688,2416
6114,6596,2650
4565,5315,3433
6264,7796,3170
11813,12152,734
10035,11690,1923
2554,5294,1056
5112,7643,918
11256,11258,3787
3611,11175,1103
3609,10886,1096
2295,2838,4815
3877,11778,1844
9092,9712,1555
10845,11020,581
6702,11668,2172
2465,10896,1520
7098,9856,1018
5364,8642,1080
5646,6747,1085
4037,6597,2522
5204,11545,1209
10171,11577,1149
6720,12229,721
3781,5394,2189
7783,9210,1757
4665,5652,2445
2633,6130,1551
7492,11366,198
6151,6425,1881
4512,7627,1225
4116,6225,1790
3046,10000,737
6969,11682,791
8751,9875,3394
6244,12043,1528
3645,8894,1562
7273,7459,2690
2317,11513,2963
5078,7025,438
3615,4776,910
7463,10235,3282
4495,6809,3827
6135,9581,3768
3975,6301,1677
10191,11479,1874
4898,6020,729
7023,10907,557
10401,11131,2360
3557,4623,854
4420,7109,2297
7752,10232,2719
5168,9056,2355
9304,11492,1718
5614,11289,2672
5459,11596,956
8296,10302,1940
5946,9069,1496
5618,7671,2504
6286,8701,1856
3395,11193,1603
4608,7774,2797
2571,8561,310
4083,11032,3713
3085,11596,2309
5601,7026,1663
7089,8194,2135
5703,9542,2804
2501,11766,2000
5924,7372,978
5816,11615,1422
2403,4177,2777
10338,11463,1433
4806,7459,3329
8268,12102,2165
5942,9087,2314
6617,11750,1280
5723,5816,1908
5204,10029,1942
4697,11106,1737
10903,11802,3016
6118,11408,642
4910,10847,1367
9893,10243,1258
5123,6349,2364
4592,11942,2164
3290,10641,1776
2963,10949,2104
4787,5314,2152
6771,8494,3189
10641,11725,1448
6156,8398,2650
8595,9229,3003
6643,8166,905
5722,8104,1748
5766,11602,1350
4804,9310,823
7213,8669,489
5789,7045,2377
4892,9243,1564
2501,9283,3115
7757,11979,2552
6865,8829,3404
10240,11468,1751
6357,9064,3471
2239,5875,1869
3186,6410,2244
5275,11771,659
2547,10878,3175
10841,11311,2161
5924,11199,4197
3230,6107,1325
5507,5769,2537
2391,9275,2371
7121,9410,3787
3531,10720,2229
2606,8200,329
8051,11377,1555
9226,10804,2214
8073,10799,1594
3207,3391,546
5385,10898,1058
3793,11964,1057
6974,8919,897
2623,3797,357
5309,9961,806
6012,7609,2959
8324,11687,814
3208,10991,2964
3340,7381,1207
8558,10179,1560
5070,8363,1582
4410,9736,2492
2841,10396,1200
4024,4937,1319
6092,6383,2504
3392,5760,872
4479,12196,1695
4366,9150,2893
3449,12065,1556
5610,9352,2248
2564,6597,3165
8251,10796,1803
5455,11815,2212
4072,6516,411
2933,11767,1869
8301,9583,1445
3747,10922,654
7937,11145,910
5898,8015,3223
7213,10813,1946
3294,9888,580
3762,9822,1333
3591,11234,1484
5234,7025,2182
3363,8721,2138
3542,6992,1887
6441,10991,3226
7711,12068,2293
2835,6557,1103
5252,11982,1349
2601,8146,3730
9086,9547,1326
3410,10435,1793
5221,11456,1707
7005,9033,1269
2743,9953,571
4597,5207,1664
5636,10660,578
5367,8608,951
4196,5553,2951
6016,8464,1579
9346,10967,1424
8529,10644,1950
8415,9198,2807
3590,7200,2944
2527,7050,910
2797,3863,692
4305,11803,3396
2441,10210,2915
4970,7598,2771
4770,8795,2468
3801,6547,1408
2682,4336,3124
4127,11649,1542
2797,10892,1160
2612,6352,655
3419,4782,2494
9200,10901,2724
9128,10378,4021
5823,7543,2233
3750,10089,1824
4574,11237,1069
4297,4360,315
6735,9955,2157
11710,11914,1005
7889,11781,87
7905,9477,2259
6022,7016,2696
6710,10494,399
8501,10169,1589
6528,8679,2850
7855,9058,1570
10808,11431,1510
10835,11967,1373
6201,7480,2289
5966,11648,1415
3180,7626,2247
3296,5246,434
2862,10902,1880
5187,5995,2776
3772,11435,3163
2850,5064,149
6821,11924,832
3217,11930,2306
3177,6565,140
4691,9631,3494
6787,11354,1922
5320,6915,944
2667,5417,382
5586,8001,2515
5172,11525,2081
3047,11884,318
9526,11677,511
3741,7750,2915
10581,12009,2539
7891,12050,291
2466,7138,2242
3058,3947,3975
2568,6959,1478
3330,4268,2744
5958,10385,3173
7988,9080,1453
3081,9938,946
3272,3325,3327
11756,11845,1717
2982,6908,479
4052,8947,2831
5771,5789,1183
6038,11298,2743
6067,8146,1196
3950,5542,253
6647,7970,2892
6364,9597,3396
3368,5683,2373
2818,9811,570
2507,7723,965
2629,10719,3008
5950,11038,1421
5219,9229,1992
2524,4118,1462
10682,12142,4296
5718,8255,3905
5921,9849,1704
5321,11352,4138
9651,12116,3916
10853,11797,3202
5726,10488,1962
5297,10085,2708
10607,11048,4013
8847,11838,1145
5983,10920,1636
6830,11336,1598
2502,6092,1152
5709,10928,2383
4619,9248,1533
2947,9194,2430
8611,11430,1045
9590,10883,1786
2794,8917,2150
8598,11783,1022
2475,7412,610
6029,7476,1576
4312,9027,2008
3744,7939,843
4939,7962,2019
3513,11399,1614
7578,10740,2397
3949,9250,1613
3223,11694,1709
4250,8096,3113
3414,9549,703
7424,11002,839
10497,11080,1300
5920,7749,2829
8504,10405,1515
2238,4147,3131
6909,8479,1031
6135,6305,1156
4421,7987,2135
7192,10309,915
8380,11602,2820
5077,7615,1123
10190,11028,1208
5060,10995,851
5141,7850,1862
4579,9370,3878
4179,9021,2386
8330,10073,902
4659,9972,849
5509,5846,2631
2548,10991,3865
3044,11040,1572
6660,12022,2012
2628,5453,2349
6300,8690,1355
7398,8011,1705
2778,4611,3184
6099,8940,1761
8654,8885,1222
7586,8604,2015
2409,4747,1681
9147,9326,1167
6660,7828,362
4846,5369,3071
2844,6013,308
4080,5007,1278
3225,12054,2245
11547,11639,2342
4341,10341,2032
3301,4408,967
5116,11406,997
7506,12168,3447
5207,10204,1680
5372,5565,1009
7080,9488,968
3809,5319,3453
2460,8983,729
